# This ASPECT-compatible file contains data to calculate the thermodynamic driving force in the PhaseTransitionKinetics material model. This table is for lower-mantle -> lower-mtz evaluated along an isentrope produced by the BurnMan software.
# POINTS: 501
#
# pressure (Pa), temperature (K), density a (kg/m3), density b (kg/m3), thermal expansivity a (1/K), thermal expansivity b (1/K), specific heat a (J/K/kg), specific heat b (J/K/kg), compressibility a (1/Pa), compressibility b (1/Pa), seismic Vp a (m/s), seismic Vp b (m/s), seismic dVp/dT a (m/s/K), seismic dVp/dT b (m/s/K), seismic Vs a (m/s), seismic Vs b (m/s), seismic dVs/dT a (m/s/K), seismic dVs/dT b (m/s/K), molar internal energy a (J/mol), molar internal energy b (J/mol), molar Gibbs a (J/mol), molar Gibbs b (J/mol), molar entropy a (J/mol), molar entropy b (J/mol), molar volume a (m^3/mol), molar volume b (m^3/mol), delta density (kg/m3), delta thermal expansivity (1/K), delta specific heat (J/K/kg), delta compressibility (1/Pa), delta internal energy (J/mol), delta molar Gibbs (J/mol), delta molar entropy (J/K/mol), delta molar volume (m^3/mol)
pressure	temperature	density_a	density_b	thermal_expansivity_a	thermal_expansivity_b	specific_heat_a	specific_heat_b	compressibility_a	compressibility_b	pressure_wave_velocity_a	pressure_wave_velocity_b	pressure_wave_velocity_T_derivative_a	pressure_wave_velocity_T_derivative_b	shear_wave_velocity_a	shear_wave_velocity_b	shear_wave_velocity_T_derivative_a	shear_wave_velocity_T_derivative_b	molar_internal_energy_a	molar_internal_energy_b	molar_gibbs_a	molar_gibbs_b	molar_entropy_a	molar_entropy_b	molar_volume_a	molar_volume_b	delta_density	delta_thermal_expansivity	delta_specific_heat	delta_compressibility	delta_molar_internal_energy	delta_molar_gibbs	delta_molar_entropy	delta_molar_volume
1.0000000000e+05	1.5730000000e+03	3.7674895950e+03	3.4374123017e+03	4.2489015204e-05	3.4381754194e-05	1.3539785201e+03	1.3034393077e+03	5.1331997017e-12	6.3381914450e-12	9.8530529523e+03	9.2542097619e+03	-5.9091157173e-01	-6.2239940071e-01	5.8335930075e+03	5.4594930961e+03	-4.9435234709e-01	-3.8136990479e-01	-1.3535113379e+06	-1.7819004885e+06	-1.7968291745e+06	-2.3210053954e+06	2.8183142029e+02	3.4272663692e+02	2.9875268707e-05	4.0929916941e-05	-3.3007729330e+02	-8.1072610105e-06	-5.0539212440e+01	1.2049917433e-12	-4.2838915059e+05	-5.2417622089e+05	6.0895216632e+01	1.1054648234e-05
2.7209980000e+08	1.5752464034e+03	3.7731362565e+03	3.4434403579e+03	4.2149043320e-05	3.3992193695e-05	1.3528727855e+03	1.3022657167e+03	5.1018067724e-12	6.2890671868e-12	9.8721991209e+03	9.2735627442e+03	-5.8515049059e-01	-6.1688067972e-01	5.8424153704e+03	5.4650557591e+03	-4.9034923040e-01	-3.7924515870e-01	-1.3537039648e+06	-1.7820775575e+06	-1.7893421618e+06	-2.3106519956e+06	2.8170518927e+02	3.4260796459e+02	2.9830559076e-05	4.0858265390e-05	-3.2969589854e+02	-8.1568496243e-06	-5.0607068755e+01	1.1872604144e-12	-4.2837359271e+05	-5.2130983381e+05	6.0902775322e+01	1.1027706314e-05
5.4409960000e+08	1.5774814598e+03	3.7787507877e+03	3.4494292110e+03	4.1816642389e-05	3.3611839850e-05	1.3517934494e+03	1.3011236513e+03	5.0708882147e-12	6.2408341344e-12	9.8911914559e+03	9.2927515154e+03	-5.7953927722e-01	-6.1149679072e-01	5.8511551334e+03	5.4705543910e+03	-4.8644168180e-01	-3.7717218879e-01	-1.3538822578e+06	-1.7822309417e+06	-1.7818637799e+06	-2.3003138376e+06	2.8158061609e+02	3.4249230713e+02	2.9786236332e-05	4.0787327814e-05	-3.2932157669e+02	-8.2048025395e-06	-5.0669798072e+01	1.1699459197e-12	-4.2834868385e+05	-5.1845005769e+05	6.0911691044e+01	1.1001091483e-05
8.1609940000e+08	1.5797052551e+03	3.7843338136e+03	3.4553796164e+03	4.1491513051e-05	3.3240356372e-05	1.3507393968e+03	1.3000118634e+03	5.0404313329e-12	6.1934657933e-12	9.9100335712e+03	9.3117796007e+03	-5.7407137680e-01	-6.0624267751e-01	5.8598143205e+03	5.4759903620e+03	-4.8262569255e-01	-3.7514910933e-01	-1.3540464954e+06	-1.7823611558e+06	-1.7743939551e+06	-2.2899907677e+06	2.8145764881e+02	3.4237956873e+02	2.9742292711e-05	4.0717089182e-05	-3.2895419715e+02	-8.2511566791e-06	-5.0727533430e+01	1.1530344604e-12	-4.2831466032e+05	-5.1559681255e+05	6.0921919916e+01	1.0974796471e-05
1.0880992000e+09	1.5821057384e+03	3.7898566317e+03	3.4612709257e+03	4.1175247563e-05	3.2879171022e-05	1.3497357449e+03	1.2989480718e+03	5.0105305700e-12	6.1471163490e-12	9.9286221121e+03	9.3305374698e+03	-5.6877533747e-01	-6.0114243404e-01	5.8683049135e+03	5.4812948878e+03	-4.7892758259e-01	-3.7318767484e-01	-1.3541686577e+06	-1.7824346379e+06	-1.7669854704e+06	-2.2797469381e+06	2.8135427741e+02	3.4229135923e+02	2.9698950366e-05	4.0647786036e-05	-3.2858570599e+02	-8.2960765414e-06	-5.0787673188e+01	1.1365857790e-12	-4.2826598023e+05	-5.1276146773e+05	6.0937081822e+01	1.0948835670e-05
1.3600990000e+09	1.5872728551e+03	3.7949185596e+03	3.4668122554e+03	4.0892763948e-05	3.2551365619e-05	1.3491374569e+03	1.2981869537e+03	4.9826146563e-12	6.1041767252e-12	9.9455029670e+03	9.3474866596e+03	-5.6411077341e-01	-5.9657843411e-01	5.8753992183e+03	5.4855085102e+03	-4.7574899651e-01	-3.7146845973e-01	-1.3538602940e+06	-1.7819838144e+06	-1.7603669701e+06	-2.2704688616e+06	2.8151827058e+02	3.4252566688e+02	2.9659335828e-05	4.0582814884e-05	-3.2810630418e+02	-8.3413983288e-06	-5.0950503155e+01	1.1215620689e-12	-4.2812352033e+05	-5.1010189150e+05	6.1007396301e+01	1.0923479056e-05
1.6320988000e+09	1.5923977413e+03	3.7999608473e+03	3.4723265330e+03	4.0615255064e-05	3.2229966162e-05	1.3485484885e+03	1.2974409888e+03	4.9550531272e-12	6.0618903564e-12	9.9622896727e+03	9.3643312469e+03	-5.5954105062e-01	-5.9210662976e-01	5.8824531054e+03	5.4896854214e+03	-4.7262806278e-01	-3.6978414194e-01	-1.3535457141e+06	-1.7815196125e+06	-1.7537481570e+06	-2.2611951191e+06	2.8167910875e+02	3.4275700737e+02	2.9619979921e-05	4.0518366767e-05	-3.2763431433e+02	-8.3852889016e-06	-5.1107499696e+01	1.1068372292e-12	-4.2797389845e+05	-5.0744696216e+05	6.1077898619e+01	1.0898386846e-05
1.9040986000e+09	1.5974809127e+03	3.8049837409e+03	3.4778140980e+03	4.0342570102e-05	3.1914787842e-05	1.3479685215e+03	1.2967097298e+03	4.9278385617e-12	6.0202419692e-12	9.9789836815e+03	9.3810726787e+03	-5.5506296667e-01	-5.8772824916e-01	5.8894671884e+03	5.4938261379e+03	-4.6956294105e-01	-3.6813492109e-01	-1.3532249987e+06	-1.7810422667e+06	-1.7471290766e+06	-2.2519257115e+06	2.8183685002e+02	3.4298542855e+02	2.9580879095e-05	4.0454433744e-05	-3.2716964294e+02	-8.4277822603e-06	-5.1258791713e+01	1.0924034074e-12	-4.2781726803e+05	-5.0479663489e+05	6.1148578530e+01	1.0873554648e-05
2.1760984000e+09	1.6025686932e+03	3.8099804846e+03	3.4832702811e+03	4.0074986986e-05	3.1606038965e-05	1.3474033741e+03	1.2959970839e+03	4.9009881630e-12	5.9792570190e-12	9.9955611725e+03	9.3976857768e+03	-5.5068121141e-01	-5.8342773711e-01	5.8964206853e+03	5.4979144137e+03	-4.6655869122e-01	-3.6651700014e-01	-1.3528913963e+06	-1.7805437815e+06	-1.7405226946e+06	-2.2426763651e+06	2.8199588711e+02	3.4321618793e+02	2.9542084127e-05	4.0391066052e-05	-3.2671020351e+02	-8.4689480210e-06	-5.1406290191e+01	1.0782688560e-12	-4.2765238524e+05	-5.0215367052e+05	6.1220300820e+01	1.0848981924e-05
2.4480982000e+09	1.6078215022e+03	3.8149271330e+03	3.4886780489e+03	3.9813788966e-05	3.1304849663e-05	1.3468737237e+03	1.2953174071e+03	4.8745776620e-12	5.9390580296e-12	1.0011936724e+04	9.4140798209e+03	-5.4641881559e-01	-5.7924624178e-01	5.9032404344e+03	5.5018925824e+03	-4.6363664123e-01	-3.6494651583e-01	-1.3525212499e+06	-1.7799957850e+06	-1.7339742007e+06	-2.2335020385e+06	2.8217130853e+02	3.4346740224e+02	2.9503778205e-05	4.0328456231e-05	-3.2624908404e+02	-8.5089393028e-06	-5.1556316569e+01	1.0644803676e-12	-4.2747453514e+05	-4.9952783783e+05	6.1296093715e+01	1.0824678026e-05
2.7200980000e+09	1.6131589742e+03	3.8198366161e+03	3.4940470326e+03	3.9558022878e-05	3.1010286872e-05	1.3463679093e+03	1.2946620401e+03	4.8485536182e-12	5.8995522558e-12	1.0028158088e+04	9.4303052562e+03	-5.4225769458e-01	-5.7516093852e-01	5.9099660210e+03	5.5057914769e+03	-4.6078197766e-01	-3.6341429392e-01	-1.3521268486e+06	-1.7794131945e+06	-1.7274609149e+06	-2.2243750933e+06	2.8235536328e+02	3.4372972469e+02	2.9465858179e-05	4.0266487168e-05	-3.2578958358e+02	-8.5477360065e-06	-5.1705869142e+01	1.0509986375e-12	-4.2728634588e+05	-4.9691417846e+05	6.1374361411e+01	1.0800628988e-05
2.9920978000e+09	1.6185831725e+03	3.8247091919e+03	3.4993776907e+03	3.9307519097e-05	3.0722142534e-05	1.3458854245e+03	1.2940302890e+03	4.8229075283e-12	5.8607220595e-12	1.0044227158e+04	9.4463639825e+03	-5.3819437911e-01	-5.7116876371e-01	5.9165982683e+03	5.5096115479e+03	-4.5799258355e-01	-3.6191919491e-01	-1.3517081570e+06	-1.7787960799e+06	-1.7209833929e+06	-2.2152961700e+06	2.8254812832e+02	3.4400322215e+02	2.9428319475e-05	4.0205148582e-05	-3.2533150118e+02	-8.5853765628e-06	-5.1855135492e+01	1.0378145312e-12	-4.2708792298e+05	-4.9431277705e+05	6.1455093827e+01	1.0776829107e-05
3.2640976000e+09	1.6238057063e+03	3.8295885612e+03	3.5047014540e+03	3.9059632455e-05	3.0437961553e-05	1.3453884834e+03	1.2933954498e+03	4.7974856295e-12	5.8223113878e-12	1.0060300941e+04	9.4624225914e+03	-5.3418032710e-01	-5.6722929767e-01	5.9232701999e+03	5.5134579135e+03	-4.5522606372e-01	-3.6044202794e-01	-1.3513080305e+06	-1.7781961974e+06	-1.7144600740e+06	-2.2061659215e+06	2.8272259438e+02	3.4425541350e+02	2.9390824158e-05	4.0144075564e-05	-3.2488710723e+02	-8.6216709020e-06	-5.1993033614e+01	1.0248257583e-12	-4.2688816684e+05	-4.9170584754e+05	6.1532819117e+01	1.0753251407e-05
3.5360974000e+09	1.6278372902e+03	3.8346218299e+03	3.5101229691e+03	3.8806023330e-05	3.0150163526e-05	1.3447515798e+03	1.2926702722e+03	4.7717973439e-12	5.7835153691e-12	1.0076903282e+04	9.4790378951e+03	-5.3008356756e-01	-5.6321684517e-01	5.9304286856e+03	5.5176855596e+03	-4.5235603288e-01	-3.5892198166e-01	-1.3510721931e+06	-1.7777893367e+06	-1.7076109781e+06	-2.1966433225e+06	2.8278697710e+02	3.4437600010e+02	2.9352246191e-05	4.0082071551e-05	-3.2449886076e+02	-8.6558598037e-06	-5.2081307608e+01	1.0117180252e-12	-4.2671714367e+05	-4.8903234443e+05	6.1589023007e+01	1.0729825360e-05
3.8080972000e+09	1.6319383852e+03	3.8396201026e+03	3.5155073700e+03	3.8557488138e-05	2.9868541117e-05	1.3441374137e+03	1.2919684778e+03	4.7464743509e-12	5.7453719370e-12	1.0093358838e+04	9.4954928745e+03	-5.2604490660e-01	-5.5929434629e-01	5.9374981765e+03	5.5218394315e+03	-4.4953287344e-01	-3.5743776289e-01	-1.3508143218e+06	-1.7773510911e+06	-1.7007922598e+06	-2.1871619538e+06	2.8285910953e+02	3.4450657704e+02	2.9314036543e-05	4.0020681282e-05	-3.2411273262e+02	-8.6889470208e-06	-5.2168935939e+01	9.9889758618e-13	-4.2653676925e+05	-4.8636969398e+05	6.1647467512e+01	1.0706644739e-05
4.0800970000e+09	1.6360641435e+03	3.8445904827e+03	3.5208599722e+03	3.8313495244e-05	2.9592563676e-05	1.3435396755e+03	1.2912853880e+03	4.7214865299e-12	5.7078282882e-12	1.0109693751e+04	9.5118153621e+03	-5.2210908383e-01	-5.5545331987e-01	5.9445003440e+03	5.5259366358e+03	-4.4677339652e-01	-3.5598555539e-01	-1.3505412458e+06	-1.7768898033e+06	-1.6939911721e+06	-2.1777062521e+06	2.8293475754e+02	3.4464203196e+02	2.9276138644e-05	3.9959839673e-05	-3.2373051052e+02	-8.7209315678e-06	-5.2254287483e+01	9.8634175825e-13	-4.2634855749e+05	-4.8371508004e+05	6.1707274421e+01	1.0683701029e-05
4.3520968000e+09	1.6400736539e+03	3.8495539500e+03	3.5261958228e+03	3.8072785545e-05	2.9321054962e-05	1.3429404212e+03	1.2906084060e+03	4.6967602804e-12	5.6707615053e-12	1.0125982992e+04	9.5280852933e+03	-5.1823337162e-01	-5.5169965110e-01	5.9514988981e+03	5.5300280106e+03	-4.4404857492e-01	-3.5456369041e-01	-1.3502737787e+06	-1.7764306914e+06	-1.6871677702e+06	-2.1682275139e+06	2.8300088767e+02	3.4476668271e+02	2.9238391113e-05	3.9899372318e-05	-3.2335812721e+02	-8.7517305826e-06	-5.2332015213e+01	9.7400122498e-13	-4.2615691269e+05	-4.8105974367e+05	6.1765795050e+01	1.0660981205e-05
4.6240966000e+09	1.6436823323e+03	3.8545522711e+03	3.5315444202e+03	3.7833054325e-05	2.9051919439e-05	1.3423047113e+03	1.2899134967e+03	4.6721582317e-12	5.6339475881e-12	1.0142373972e+04	9.5444597059e+03	-5.1437541048e-01	-5.4792501007e-01	5.9586197446e+03	5.5342144731e+03	-4.4132102635e-01	-3.5313335948e-01	-1.3500535318e+06	-1.7760240761e+06	-1.6802414102e+06	-2.1586274227e+06	2.8303139514e+02	3.4484915999e+02	2.9200476757e-05	3.9838943890e-05	-3.2300785092e+02	-8.7811348866e-06	-5.2391214590e+01	9.6178935647e-13	-4.2597054422e+05	-4.7838601242e+05	6.1817764846e+01	1.0638467133e-05
4.8960964000e+09	1.6473051353e+03	3.8595246489e+03	3.5368628166e+03	3.7597527579e-05	2.8788022925e-05	1.3416838662e+03	1.2892358370e+03	4.6478721780e-12	5.5976968460e-12	1.0158651928e+04	9.5607096573e+03	-5.1059217612e-01	-5.4424947264e-01	5.9656785792e+03	5.5383489759e+03	-4.3864283433e-01	-3.5173972730e-01	-1.3498198394e+06	-1.7755968967e+06	-1.6733294357e+06	-2.1490488727e+06	2.8306459058e+02	3.4493547555e+02	2.9162856631e-05	3.9779037892e-05	-3.2266183236e+02	-8.8095046543e-06	-5.2448029170e+01	9.4982466803e-13	-4.2577705734e+05	-4.7571943703e+05	6.1870884974e+01	1.0616181261e-05
5.1680962000e+09	1.6509421460e+03	3.8644714607e+03	3.5421516675e+03	3.7366078795e-05	2.8529199316e-05	1.3410774275e+03	1.2885748391e+03	4.6238952297e-12	5.5619940932e-12	1.0174818845e+04	9.5768378407e+03	-5.0688751011e-01	-5.4064583695e-01	5.9726765105e+03	5.5424325115e+03	-4.3601582904e-01	-3.5037449024e-01	-1.3495728762e+06	-1.7751494702e+06	-1.6664318014e+06	-2.1394917684e+06	2.8310043848e+02	3.4502555778e+02	2.9125525999e-05	3.9719643089e-05	-3.2231979317e+02	-8.8368794792e-06	-5.2502588446e+01	9.3809886349e-13	-4.2557659401e+05	-4.7305996708e+05	6.1925119300e+01	1.0594117090e-05
5.4400960000e+09	1.6544843553e+03	3.8694087522e+03	3.5474222874e+03	3.7137778145e-05	2.8274588058e-05	1.3404719356e+03	1.2879211731e+03	4.6001721757e-12	5.5267486496e-12	1.0190931568e+04	9.5929046152e+03	-5.0324076354e-01	-5.3710166039e-01	5.9796619059e+03	5.5465038676e+03	-4.3342332872e-01	-3.4903137772e-01	-1.3493286307e+06	-1.7747011965e+06	-1.6595175756e+06	-2.1299183674e+06	2.8312895632e+02	3.4510740429e+02	2.9088362385e-05	3.9660629213e-05	-3.2198646483e+02	-8.8631900877e-06	-5.2550762522e+01	9.2657647386e-13	-4.2537256581e+05	-4.7040079186e+05	6.1978447969e+01	1.0572266828e-05
5.7120958000e+09	1.6578414479e+03	3.8743495820e+03	3.5526838578e+03	3.6911891719e-05	2.8023509046e-05	1.3398566102e+03	1.2872674423e+03	4.5766589880e-12	5.4918882724e-12	1.0207035961e+04	9.6089589922e+03	-4.9963868787e-01	-5.3360614520e-01	5.9866739240e+03	5.5505947951e+03	-4.3085368061e-01	-3.4770511335e-01	-1.3491002442e+06	-1.7742680592e+06	-1.6525611094e+06	-2.1202973474e+06	2.8314196501e+02	3.4517117786e+02	2.9051266959e-05	3.9601891311e-05	-3.2166572415e+02	-8.8883826733e-06	-5.2589167885e+01	9.1522928444e-13	-4.2516781499e+05	-4.6773623799e+05	6.2029212854e+01	1.0550624352e-05
5.9840956000e+09	1.6612157417e+03	3.8792651078e+03	3.5579164115e+03	3.6689828466e-05	2.7777170282e-05	1.3392553711e+03	1.2866296654e+03	4.5534404896e-12	5.4575467272e-12	1.0223031415e+04	9.6248937051e+03	-4.9610614320e-01	-5.3017901182e-01	5.9936254562e+03	5.5546352351e+03	-4.2833033102e-01	-3.4640586511e-01	-1.3488584960e+06	-1.7738148731e+06	-1.6456196137e+06	-2.1106983953e+06	2.8315791868e+02	3.4523902442e+02	2.9014455283e-05	3.9543649633e-05	-3.2134869634e+02	-8.9126581835e-06	-5.2625705666e+01	9.0410623765e-13	-4.2495637709e+05	-4.6507878163e+05	6.2081105746e+01	1.0529194351e-05
6.2560954000e+09	1.6646017272e+03	3.8841564740e+03	3.5631209344e+03	3.6471438350e-05	2.7535399670e-05	1.3386671568e+03	1.2860069099e+03	4.5305080558e-12	5.4237077470e-12	1.0238922529e+04	9.6407136507e+03	-4.9264018178e-01	-5.2681798599e-01	6.0005199237e+03	5.5586278764e+03	-4.2585120987e-01	-3.4513266588e-01	-1.3486043557e+06	-1.7733428977e+06	-1.6386914620e+06	-2.1011194908e+06	2.8317627693e+02	3.4531027826e+02	2.8977917021e-05	3.9485889643e-05	-3.2103553957e+02	-8.9360386803e-06	-5.2660246908e+01	8.9319969121e-13	-4.2473854199e+05	-4.6242802875e+05	6.2134001332e+01	1.0507972622e-05
6.5280952000e+09	1.6678915434e+03	3.8890392319e+03	3.5683083750e+03	3.6255869027e-05	2.7297413826e-05	1.3380791354e+03	1.2853904019e+03	4.5078103674e-12	5.3902873908e-12	1.0254763846e+04	9.6564772419e+03	-4.8922549693e-01	-5.2351101642e-01	6.0074039964e+03	5.5626105733e+03	-4.2340269191e-01	-3.4387949164e-01	-1.3483534959e+06	-1.7728711689e+06	-1.6317460438e+06	-2.0915232641e+06	2.8318726344e+02	3.4537318298e+02	2.8941534731e-05	3.9428486895e-05	-3.2073085693e+02	-8.9584552011e-06	-5.2688733433e+01	8.8247702340e-13	-4.2451767305e+05	-4.5977722028e+05	6.2185919537e+01	1.0486952164e-05
6.8000950000e+09	1.6710126295e+03	3.8939236825e+03	3.5734858358e+03	3.6042561557e-05	2.7062700007e-05	1.3374829378e+03	1.2847744764e+03	4.4853134441e-12	5.3572307799e-12	1.0270591231e+04	9.6722226885e+03	-4.8586157160e-01	-5.2024689732e-01	6.0143084010e+03	5.5666084213e+03	-4.2098064218e-01	-3.4264142621e-01	-1.3481163911e+06	-1.7724124565e+06	-1.6247627422e+06	-2.0818845149e+06	2.8318437596e+02	3.4541992178e+02	2.8905231118e-05	3.9371360756e-05	-3.2043784670e+02	-8.9798615497e-06	-5.2708461390e+01	8.7191733579e-13	-4.2429606541e+05	-4.5712177267e+05	6.2235545827e+01	1.0466129638e-05
7.0720948000e+09	1.6741413226e+03	3.8987851956e+03	3.5786365780e+03	3.5832659555e-05	2.6832215438e-05	1.3368987150e+03	1.2841724069e+03	4.4630866734e-12	5.3246451619e-12	1.0286319579e+04	9.6878593920e+03	-4.8254082209e-01	-5.1704275160e-01	6.0211590338e+03	5.5705614180e+03	-4.1859047114e-01	-3.4142714775e-01	-1.3478677975e+06	-1.7719363314e+06	-1.6177914280e+06	-2.0722640197e+06	2.8318354050e+02	3.4546959657e+02	2.8869188312e-05	3.9314693441e-05	-3.2014861766e+02	-9.0004441174e-06	-5.2726308068e+01	8.6155848855e-13	-4.2406853394e+05	-4.5447259172e+05	6.2286056068e+01	1.0445505129e-05
7.3440946000e+09	1.6772776504e+03	3.9036240386e+03	3.5837609151e+03	3.5626072192e-05	2.6605846098e-05	1.3363261348e+03	1.2835837877e+03	4.4411247939e-12	5.2925201553e-12	1.0301950340e+04	9.7033888430e+03	-4.7928795064e-01	-5.1389846125e-01	6.0279567175e+03	5.5744701753e+03	-4.1624423315e-01	-3.4023646906e-01	-1.3476078649e+06	-1.7714430548e+06	-1.6108320449e+06	-2.0626616740e+06	2.8318472920e+02	3.4552216044e+02	2.8833402727e-05	3.9258478267e-05	-3.1986312342e+02	-9.0202260939e-06	-5.2742347119e+01	8.5139536145e-13	-4.2383518987e+05	-4.5182962910e+05	6.2337431243e+01	1.0425075539e-05
7.6160944000e+09	1.6803119205e+03	3.9084557409e+03	3.5888695929e+03	3.5421993722e-05	2.6382866483e-05	1.3357526011e+03	1.2830001514e+03	4.4193786545e-12	5.2607769189e-12	1.0317537455e+04	9.7188686996e+03	-4.7609295369e-01	-5.1080181263e-01	6.0347478189e+03	5.5783725382e+03	-4.1393050343e-01	-3.3906339344e-01	-1.3473523853e+06	-1.7709518236e+06	-1.6038534669e+06	-2.0530394590e+06	2.8317809447e+02	3.4556577867e+02	2.8797758363e-05	3.9202594677e-05	-3.1958614795e+02	-9.0391272394e-06	-5.2752449682e+01	8.4139826442e-13	-4.2359943826e+05	-4.4918599212e+05	6.2387684194e+01	1.0404836313e-05
7.8880942000e+09	1.6832248116e+03	3.9132830989e+03	3.5939646074e+03	3.5220246173e-05	2.6163095191e-05	1.3351759347e+03	1.2824199683e+03	4.3978371084e-12	5.2293965421e-12	1.0333090650e+04	9.7343094931e+03	-4.7291445180e-01	-5.0774954652e-01	6.0415404420e+03	5.5822753323e+03	-4.1162951657e-01	-3.3790648829e-01	-1.3471041636e+06	-1.7704661290e+06	-1.5968501623e+06	-2.0433905717e+06	2.8316194381e+02	3.4559840760e+02	2.8762233949e-05	3.9147018786e-05	-3.1931849155e+02	-9.0571509822e-06	-5.2755966316e+01	8.3155943375e-13	-4.2336196541e+05	-4.4654040937e+05	6.2436463791e+01	1.0384784837e-05
8.1600940000e+09	1.6861753297e+03	3.9180842999e+03	3.5990312289e+03	3.5021788253e-05	2.5947321656e-05	1.3346136576e+03	1.2818546061e+03	4.3765589538e-12	5.1984689141e-12	1.0348535364e+04	9.7496314381e+03	-4.6980749727e-01	-5.0475583250e-01	6.0482693963e+03	5.5861252167e+03	-4.0937469844e-01	-3.3677306216e-01	-1.3468406544e+06	-1.7699587530e+06	-1.5898670964e+06	-2.0337698459e+06	2.8315049029e+02	3.4563709469e+02	2.8726988851e-05	3.9091908642e-05	-3.1905307098e+02	-9.0744665962e-06	-5.2759051486e+01	8.2190996035e-13	-4.2311809856e+05	-4.4390274953e+05	6.2486604397e+01	1.0364919791e-05
8.4320938000e+09	1.6891319872e+03	3.9228640087e+03	3.6040727596e+03	3.4826333518e-05	2.5735268940e-05	1.3340619496e+03	1.2813013889e+03	4.3555266712e-12	5.1679649461e-12	1.0363888110e+04	9.7648520890e+03	-4.6675773285e-01	-5.0181929728e-01	6.0549485682e+03	5.5899334641e+03	-4.0715770423e-01	-3.3566190695e-01	-1.3465664904e+06	-1.7694353753e+06	-1.5828952912e+06	-2.0241662921e+06	2.8314088654e+02	3.4567841110e+02	2.8691987219e-05	3.9037225213e-05	-3.1879124905e+02	-9.0910645785e-06	-5.2760560665e+01	8.1243827496e-13	-4.2286888495e+05	-4.4127100093e+05	6.2537524557e+01	1.0345237993e-05
8.7040936000e+09	1.6919726924e+03	3.9276391245e+03	3.6091009087e+03	3.4633056210e-05	2.5526200276e-05	1.3335072884e+03	1.2807513513e+03	4.3346893550e-12	5.1378031230e-12	1.0379206973e+04	9.7800342570e+03	-4.6373838724e-01	-4.9891436660e-01	6.0616282241e+03	5.5937416370e+03	-4.0495909328e-01	-3.3456303676e-01	-1.3462990814e+06	-1.7689171762e+06	-1.5759001188e+06	-2.0145375944e+06	2.8312227352e+02	3.4570930204e+02	2.8657104289e-05	3.8982839094e-05	-3.1853821574e+02	-9.1068559347e-06	-5.2755937077e+01	8.0311376792e-13	-4.2261809478e+05	-4.3863747569e+05	6.2587028516e+01	1.0325734805e-05
8.9760934000e+09	1.6946983585e+03	3.9324095476e+03	3.6141156002e+03	3.4441921701e-05	2.5320064208e-05	1.3329497957e+03	1.2802045042e+03	4.3140446527e-12	5.1079788769e-12	1.0394491706e+04	9.7951776128e+03	-4.6076041499e-01	-4.9605514949e-01	6.0683079217e+03	5.5975495372e+03	-4.0278431302e-01	-3.3348045769e-01	-1.3460383347e+06	-1.7684041357e+06	-1.5688817842e+06	-2.0048839513e+06	2.8309477396e+02	3.4572990641e+02	2.8622340231e-05	3.8928749261e-05	-3.1829394736e+02	-9.1218574929e-06	-5.2745291484e+01	7.9393422425e-13	-4.2236580093e+05	-4.3600216701e+05	6.2635132442e+01	1.0306409029e-05
9.2480932000e+09	1.6974288680e+03	3.9371591851e+03	3.6191060898e+03	3.4253599928e-05	2.5117399179e-05	1.3324022851e+03	1.2796690411e+03	4.2936337685e-12	5.0785543600e-12	1.0409687801e+04	9.8102236088e+03	-4.5783189446e-01	-4.9324573991e-01	6.0749396668e+03	5.6013175521e+03	-4.0064302399e-01	-3.3241768466e-01	-1.3457673942e+06	-1.7678758874e+06	-1.5618741720e+06	-1.9952466987e+06	2.8306901720e+02	3.4575297158e+02	2.8587811340e-05	3.8875069288e-05	-3.1805309532e+02	-9.1362007499e-06	-5.2733243962e+01	7.8492059152e-13	-4.2210849318e+05	-4.3337252664e+05	6.2683954382e+01	1.0287257947e-05
9.5200930000e+09	1.7001642338e+03	3.9418883610e+03	3.6240727073e+03	3.4068018677e-05	2.4918115157e-05	1.3318644871e+03	1.2791446413e+03	4.2734520422e-12	5.0495209250e-12	1.0424796755e+04	9.8251736990e+03	-4.5495201648e-01	-4.9048481742e-01	6.0815242795e+03	5.6050462575e+03	-3.9853463096e-01	-3.3137420931e-01	-1.3454863922e+06	-1.7673326531e+06	-1.5548772267e+06	-1.9856257374e+06	2.8304497446e+02	3.4577845550e+02	2.8553513873e-05	3.8821792873e-05	-3.1781565372e+02	-9.1499035197e-06	-5.2719845845e+01	7.7606888277e-13	-4.2184626096e+05	-4.3074851066e+05	6.2733481047e+01	1.0268279001e-05
9.7920928000e+09	1.7030838158e+03	3.9465733019e+03	3.6289996846e+03	3.3886147084e-05	2.4722990464e-05	1.3313550400e+03	1.2786431166e+03	4.2535596706e-12	5.0209688815e-12	1.0439738636e+04	9.8399418213e+03	-4.5213688627e-01	-4.8778570910e-01	6.0879913193e+03	5.6086769675e+03	-3.9647529533e-01	-3.3035727493e-01	-1.3451702768e+06	-1.7667440688e+06	-1.5479416546e+06	-1.9760829909e+06	2.8303840475e+02	3.4582526247e+02	2.8519618258e-05	3.8769085762e-05	-3.1757361737e+02	-9.1631566201e-06	-5.2711923432e+01	7.6740921097e-13	-4.2157379202e+05	-4.2814133629e+05	6.2786857713e+01	1.0249467503e-05
