# This ASPECT-compatible file contains data to calculate the thermodynamic driving force in the PhaseTransitionKinetics material model. This table is for lower-mtz <==> upper-mtz evaluated along an isentrope produced by the BurnMan software.
# POINTS: 501
#
# pressure (Pa), temperature (K), density a (kg/m3), density b (kg/m3), thermal expansivity a (1/K), thermal expansivity b (1/K), specific heat a (J/K/kg), specific heat b (J/K/kg), compressibility a (1/Pa), compressibility b (1/Pa), seismic Vp a (m/s), seismic Vp b (m/s), seismic dVp/dT a (m/s/K), seismic dVp/dT b (m/s/K), seismic Vs a (m/s), seismic Vs b (m/s), seismic dVs/dT a (m/s/K), seismic dVs/dT b (m/s/K), molar internal energy a (J/mol), molar internal energy b (J/mol), molar Gibbs a (J/mol), molar Gibbs b (J/mol), molar entropy a (J/mol), molar entropy b (J/mol), molar volume a (m^3/mol), molar volume b (m^3/mol), delta density (kg/m3), delta thermal expansivity (1/K), delta specific heat (J/K/kg), delta compressibility (1/Pa), delta internal energy (J/mol), delta molar Gibbs (J/mol), delta molar entropy (J/K/mol), delta molar volume (m^3/mol)
pressure	temperature	density_a	density_b	thermal_expansivity_a	thermal_expansivity_b	specific_heat_a	specific_heat_b	compressibility_a	compressibility_b	pressure_wave_velocity_a	pressure_wave_velocity_b	pressure_wave_velocity_T_derivative_a	pressure_wave_velocity_T_derivative_b	shear_wave_velocity_a	shear_wave_velocity_b	shear_wave_velocity_T_derivative_a	shear_wave_velocity_T_derivative_b	molar_internal_energy_a	molar_internal_energy_b	molar_gibbs_a	molar_gibbs_b	molar_entropy_a	molar_entropy_b	molar_volume_a	molar_volume_b	delta_density	delta_thermal_expansivity	delta_specific_heat	delta_compressibility	delta_molar_internal_energy	delta_molar_gibbs	delta_molar_entropy	delta_molar_volume
1.0000000000e+05	1.5730000000e+03	3.4374123017e+03	3.3284882259e+03	3.4381754194e-05	4.1491320191e-05	1.3034393077e+03	1.3311986966e+03	6.3381914450e-12	7.0437490567e-12	9.2542097619e+03	8.8384985322e+03	-6.2239940071e-01	-7.3084114551e-01	5.4594930961e+03	5.1574778527e+03	-3.8136990479e-01	-4.9358633269e-01	-1.7819004885e+06	-1.7881601022e+06	-2.3210053954e+06	-2.3402133241e+06	3.4272663692e+02	3.5095832733e+02	4.0929916941e-05	4.2269940721e-05	-1.0892407580e+02	7.1095659968e-06	2.7759388937e+01	7.0555761173e-13	-6.2596137089e+03	-1.9207928715e+04	8.2316904056e+00	1.3400237804e-06
2.7209980000e+08	1.5752464034e+03	3.4434403579e+03	3.3350825645e+03	3.3992193695e-05	4.0965181706e-05	1.3022657167e+03	1.3294552075e+03	6.2890671868e-12	6.9832825376e-12	9.2735627442e+03	8.8607024589e+03	-6.1688067972e-01	-7.2293116376e-01	5.4650557591e+03	5.1653780479e+03	-3.7924515870e-01	-4.8987724357e-01	-1.7820775575e+06	-1.7884736925e+06	-2.3106519956e+06	-2.3295154586e+06	3.4260796459e+02	3.5075189855e+02	4.0858265390e-05	4.2186361891e-05	-1.0835779347e+02	6.9729880105e-06	2.7189490800e+01	6.9421535083e-13	-6.3961350734e+03	-1.8863462958e+04	8.1439339580e+00	1.3280965005e-06
5.4409960000e+08	1.5774814598e+03	3.4494292110e+03	3.3416276874e+03	3.3611839850e-05	4.0453499778e-05	1.3011236513e+03	1.3277658187e+03	6.2408341344e-12	6.9240545882e-12	9.2927515154e+03	8.8826838825e+03	-6.1149679072e-01	-7.1524674848e-01	5.4705543910e+03	5.1731809843e+03	-3.7717218879e-01	-4.8626986465e-01	-1.7822309417e+06	-1.7887578162e+06	-2.3003138376e+06	-2.3188357597e+06	3.4249230713e+02	3.5055028020e+02	4.0787327814e-05	4.2103733019e-05	-1.0780152353e+02	6.8416599284e-06	2.6642167324e+01	6.8322045380e-13	-6.5268745249e+03	-1.8521922105e+04	8.0579730722e+00	1.3164052044e-06
8.1609940000e+08	1.5797052551e+03	3.4553796164e+03	3.3481247216e+03	3.3240356372e-05	3.9955655756e-05	1.3000118634e+03	1.3261280336e+03	6.1934657933e-12	6.8660229809e-12	9.3117796007e+03	8.9044485378e+03	-6.0624267751e-01	-7.0777777755e-01	5.4759903620e+03	5.1808891751e+03	-3.7514910933e-01	-4.8275978806e-01	-1.7823611558e+06	-1.7890132095e+06	-2.2899907677e+06	-2.3081740173e+06	3.4237956873e+02	3.5035330806e+02	4.0717089182e-05	4.2022030748e-05	-1.0725489479e+02	6.7152993839e-06	2.6116170219e+01	6.7255718752e-13	-6.6520537710e+03	-1.8183249671e+04	7.9737393339e+00	1.3049415657e-06
1.0880992000e+09	1.5821057384e+03	3.4612709257e+03	3.3545498486e+03	3.2879171022e-05	3.9473484203e-05	1.2989480718e+03	1.3245637063e+03	6.1471163490e-12	6.8093698808e-12	9.3305374698e+03	8.9258702242e+03	-6.0114243404e-01	-7.0055740518e-01	5.4812948878e+03	5.1884149420e+03	-3.7318767484e-01	-4.7936696266e-01	-1.7824346379e+06	-1.7892059062e+06	-2.2797469381e+06	-2.2975958117e+06	3.4229135923e+02	3.5018295712e+02	4.0647786036e-05	4.1941543977e-05	-1.0672107708e+02	6.5943131809e-06	2.5615634515e+01	6.6225353183e-13	-6.7712682984e+03	-1.7848873627e+04	7.8915978918e+00	1.2937579415e-06
1.3600990000e+09	1.5872728551e+03	3.4668122554e+03	3.3605652143e+03	3.2551365619e-05	3.9038617337e-05	1.2981869537e+03	1.3233967650e+03	6.1041767252e-12	6.7570346829e-12	9.3474866596e+03	8.9451611829e+03	-5.9657843411e-01	-6.9413910936e-01	5.4855085102e+03	5.1945290466e+03	-3.7146845973e-01	-4.7640801654e-01	-1.7819838144e+06	-1.7888605379e+06	-2.2704688616e+06	-2.2880077956e+06	3.4252566688e+02	3.5034291604e+02	4.0582814884e-05	4.1866469188e-05	-1.0624704111e+02	6.4872517178e-06	2.5209811308e+01	6.5285795767e-13	-6.8767235220e+03	-1.7538933981e+04	7.8172491606e+00	1.2836543040e-06
1.6320988000e+09	1.5923977413e+03	3.4723265330e+03	3.3665470419e+03	3.2229966162e-05	3.8613550969e-05	1.2974409888e+03	1.3222576066e+03	6.0618903564e-12	6.7055928178e-12	9.3643312469e+03	8.9643114905e+03	-5.9210662976e-01	-6.8786872096e-01	5.4896854214e+03	5.2005882538e+03	-3.6978414194e-01	-4.7351452424e-01	-1.7815196125e+06	-1.7884977282e+06	-2.2611951191e+06	-2.2784261300e+06	3.4275700737e+02	3.5050112755e+02	4.0518366767e-05	4.1792079020e-05	-1.0577949108e+02	6.3835848061e-06	2.4816617756e+01	6.4370246139e-13	-6.9781156250e+03	-1.7231010864e+04	7.7441201766e+00	1.2737122526e-06
1.9040986000e+09	1.5974809127e+03	3.4778140980e+03	3.3724958628e+03	3.1914787842e-05	3.8197952946e-05	1.2967097298e+03	1.3211452374e+03	6.0202419692e-12	6.6550202458e-12	9.3810726787e+03	8.9833236359e+03	-5.8772824916e-01	-6.8174112883e-01	5.4938261379e+03	5.2065935521e+03	-3.6813492109e-01	-4.7068430103e-01	-1.7810422667e+06	-1.7881178352e+06	-2.2519257115e+06	-2.2688507888e+06	3.4298542855e+02	3.5065760221e+02	4.0454433744e-05	4.1718361038e-05	-1.0531823523e+02	6.2831651041e-06	2.4435507551e+01	6.3477827663e-13	-7.0755684502e+03	-1.6925077230e+04	7.6721736538e+00	1.2639272938e-06
2.1760984000e+09	1.6025686932e+03	3.4832702811e+03	3.3784063439e+03	3.1606038965e-05	3.7792036271e-05	1.2959970839e+03	1.3200642147e+03	5.9792570190e-12	6.6053434974e-12	9.3976857768e+03	9.0021690735e+03	-5.8342773711e-01	-6.7576073807e-01	5.4979144137e+03	5.2125244615e+03	-3.6651700014e-01	-4.6792061129e-01	-1.7805437815e+06	-1.7877128538e+06	-2.2426763651e+06	-2.2592978200e+06	3.4321618793e+02	3.5081766111e+02	4.0391066052e-05	4.1645375268e-05	-1.0486393722e+02	6.1859973053e-06	2.4067130827e+01	6.2608647844e-13	-7.1690722928e+03	-1.6621454961e+04	7.6014731845e+00	1.2543092167e-06
2.4480982000e+09	1.6078215022e+03	3.4886780489e+03	3.3842589028e+03	3.1304849663e-05	3.7397261757e-05	1.2953174071e+03	1.3190322548e+03	5.9390580296e-12	6.5567069706e-12	9.4140798209e+03	9.0207438161e+03	-5.7924624178e-01	-6.6995421279e-01	5.5018925824e+03	5.2183078842e+03	-3.6494651583e-01	-4.6523957686e-01	-1.7799957850e+06	-1.7872541243e+06	-2.2335020385e+06	-2.2498233518e+06	3.4346740224e+02	3.5099971270e+02	4.0328456231e-05	4.1573355952e-05	-1.0441914613e+02	6.0924120934e-06	2.3714847704e+01	6.1764894103e-13	-7.2583393177e+03	-1.6321313270e+04	7.5323104597e+00	1.2448997212e-06
2.7200980000e+09	1.6131589742e+03	3.4940470326e+03	3.3900648366e+03	3.1010286872e-05	3.7012279641e-05	1.2946620401e+03	1.3180379230e+03	5.8995522558e-12	6.5089918072e-12	9.4303052562e+03	9.0391073144e+03	-5.7516093852e-01	-6.6430636922e-01	5.5057914769e+03	5.2239837312e+03	-3.6341429392e-01	-4.6263170769e-01	-1.7794131945e+06	-1.7867569448e+06	-2.2243750933e+06	-2.2403990749e+06	3.4372972469e+02	3.5119419160e+02	4.0266487168e-05	4.1502156089e-05	-1.0398219601e+02	6.0019927695e-06	2.3375882932e+01	6.0943955141e-13	-7.3437503406e+03	-1.6023981562e+04	7.4644669109e+00	1.2356689218e-06
2.9920978000e+09	1.6185831725e+03	3.4993776907e+03	3.3958248324e+03	3.0722142534e-05	3.6636735127e-05	1.2940302890e+03	1.3170799188e+03	5.8607220595e-12	6.4621713232e-12	9.4463639825e+03	9.0572628061e+03	-5.7116876371e-01	-6.5878585841e-01	5.5096115479e+03	5.2295531002e+03	-3.6191919491e-01	-4.6008499209e-01	-1.7787960799e+06	-1.7862215268e+06	-2.2152961700e+06	-2.2310255927e+06	3.4400322215e+02	3.5140112291e+02	4.0205148582e-05	4.1431760159e-05	-1.0355285831e+02	5.9145925930e-06	2.3049629761e+01	6.0144926375e-13	-7.4254468423e+03	-1.5729422713e+04	7.3979007548e+00	1.2266115774e-06
3.2640976000e+09	1.6238057063e+03	3.5047014540e+03	3.4015753379e+03	3.0437961553e-05	3.6267251683e-05	1.2933954498e+03	1.3161243296e+03	5.8223113878e-12	6.4159302135e-12	9.4624225914e+03	9.0754030147e+03	-5.6722929767e-01	-6.5336069661e-01	5.5134579135e+03	5.2351498800e+03	-3.6044202794e-01	-4.5757574225e-01	-1.7781961974e+06	-1.7857004242e+06	-2.2061659215e+06	-2.2216013925e+06	3.4425541350e+02	3.5158741627e+02	4.0144075564e-05	4.1361718035e-05	-1.0312611610e+02	5.8292901306e-06	2.2728879820e+01	5.9361882568e-13	-7.5042268527e+03	-1.5435470920e+04	7.3320027674e+00	1.2176424703e-06
3.5360974000e+09	1.6278372902e+03	3.5101229691e+03	3.4074373495e+03	3.0150163526e-05	3.5893595916e-05	1.2926702722e+03	1.3150617011e+03	5.7835153691e-12	6.3692910887e-12	9.4790378951e+03	9.0941685947e+03	-5.6321684517e-01	-6.4784283759e-01	5.5176855596e+03	5.2412240198e+03	-3.5892198166e-01	-4.5499555909e-01	-1.7777893367e+06	-1.7853716338e+06	-2.1966433225e+06	-2.2117782670e+06	3.4437600010e+02	3.5164084418e+02	4.0082071551e-05	4.1290561078e-05	-1.0268561958e+02	5.7434323893e-06	2.2391428843e+01	5.8577571967e-13	-7.5822970509e+03	-1.5134944463e+04	7.2648440716e+00	1.2084895271e-06
3.8080972000e+09	1.6319383852e+03	3.5155073700e+03	3.4132549196e+03	2.9868541117e-05	3.5528947912e-05	1.2919684778e+03	1.3140347163e+03	5.7453719370e-12	6.3235117843e-12	9.4954928745e+03	9.1127334414e+03	-5.5929434629e-01	-6.4246387719e-01	5.5218394315e+03	5.2471974955e+03	-3.5743776289e-01	-4.5248042791e-01	-1.7773510911e+06	-1.7850078592e+06	-2.1871619538e+06	-2.2019990729e+06	3.4450657704e+02	3.5170548770e+02	4.0020681282e-05	4.1220185223e-05	-1.0225245040e+02	5.6604067953e-06	2.2066238537e+01	5.7813984725e-13	-7.6567681094e+03	-1.4837119150e+04	7.1989106614e+00	1.1995039410e-06
4.0800970000e+09	1.6360641435e+03	3.5208599722e+03	3.4190343029e+03	2.9592563676e-05	3.5172535121e-05	1.2912853880e+03	1.3130371575e+03	5.7078282882e-12	6.2785241230e-12	9.5118153621e+03	9.1311303811e+03	-5.5545331987e-01	-6.3721082764e-01	5.5259366358e+03	5.2530923971e+03	-3.5598555539e-01	-4.5002340561e-01	-1.7768898033e+06	-1.7846176633e+06	-2.1777062521e+06	-2.1922478781e+06	3.4464203196e+02	3.5177611048e+02	3.9959839673e-05	4.1150508458e-05	-1.0182566931e+02	5.5799714444e-06	2.1751769557e+01	5.7069583476e-13	-7.7278600494e+03	-1.4541625977e+04	7.1340785218e+00	1.1906687853e-06
4.3520968000e+09	1.6400736539e+03	3.5261958228e+03	3.4247930054e+03	2.9321054962e-05	3.4822730517e-05	1.2906084060e+03	1.3120530141e+03	5.6707615053e-12	6.2341758668e-12	9.5280852933e+03	9.1494518871e+03	-5.5169965110e-01	-6.3205562994e-01	5.5300280106e+03	5.2589733151e+03	-3.5456369041e-01	-4.4760844602e-01	-1.7764306914e+06	-1.7842266438e+06	-2.1682275139e+06	-2.1824749435e+06	3.4476668271e+02	3.5183673461e+02	3.9899372318e-05	4.1081314923e-05	-1.0140281737e+02	5.5016755554e-06	2.1444608122e+01	5.6341436150e-13	-7.7959523960e+03	-1.4247429621e+04	7.0700518989e+00	1.1819426044e-06
4.6240966000e+09	1.6436823323e+03	3.5315444202e+03	3.4305649533e+03	2.9051919439e-05	3.4476713593e-05	1.2899134967e+03	1.3110522579e+03	5.6339475881e-12	6.1901961013e-12	9.5444597059e+03	9.1678775468e+03	-5.4792501007e-01	-6.2694917808e-01	5.5342144731e+03	5.2649674192e+03	-3.5313335948e-01	-4.4520662641e-01	-1.7760240761e+06	-1.7838856931e+06	-2.1586274227e+06	-2.1725799474e+06	3.4484915999e+02	3.5185546257e+02	3.9838943890e-05	4.1012195342e-05	-1.0097946686e+02	5.4247941541e-06	2.1138761220e+01	5.5624851318e-13	-7.8616170555e+03	-1.3952524777e+04	7.0063025847e+00	1.1732514525e-06
4.8960964000e+09	1.6473051353e+03	3.5368628166e+03	3.4363009039e+03	2.8788022925e-05	3.4138254075e-05	1.2892358370e+03	1.3100784039e+03	5.5976968460e-12	6.1469536761e-12	9.5607096573e+03	9.1861461456e+03	-5.4424947264e-01	-6.2195817307e-01	5.5383489759e+03	5.2708893917e+03	-3.5173972730e-01	-4.4285817989e-01	-1.7755968967e+06	-1.7835210408e+06	-2.1490488727e+06	-2.1627087080e+06	3.4493547555e+02	3.5187904014e+02	3.9779037892e-05	4.0943736866e-05	-1.0056191266e+02	5.3502311502e-06	2.0842566864e+01	5.4925683007e-13	-7.9241441220e+03	-1.3659835270e+04	6.9435645845e+00	1.1646989732e-06
5.1680962000e+09	1.6509421460e+03	3.5421516675e+03	3.4420014981e+03	2.8529199316e-05	3.3807096189e-05	1.2885748391e+03	1.3091304735e+03	5.5619940932e-12	6.1044283369e-12	9.5768378407e+03	9.2042607741e+03	-5.4064583695e-01	-6.1708046487e-01	5.5424325115e+03	5.2767405921e+03	-3.5037449024e-01	-4.4056199861e-01	-1.7751494702e+06	-1.7831330975e+06	-2.1394917684e+06	-2.1528610944e+06	3.4502555778e+02	3.5190737508e+02	3.9719643089e-05	4.0875926428e-05	-1.0015016941e+02	5.2778968734e-06	2.0555634412e+01	5.4243424375e-13	-7.9836273158e+03	-1.3369326004e+04	6.8818172979e+00	1.1562833388e-06
5.4400960000e+09	1.6544843553e+03	3.5474222874e+03	3.4476798688e+03	2.8274588058e-05	3.3482057128e-05	1.2879211731e+03	1.3081966794e+03	5.5267486496e-12	6.0625083030e-12	9.5929046152e+03	9.2222909470e+03	-5.3710166039e-01	-6.1229222712e-01	5.5465038676e+03	5.2825700523e+03	-3.4903137772e-01	-4.3830506840e-01	-1.7747011965e+06	-1.7827415259e+06	-2.1299183674e+06	-2.1429985861e+06	3.4510740429e+02	3.5192824751e+02	3.9660629213e-05	4.0808603280e-05	-9.9742418574e+01	5.2074690708e-06	2.0275506376e+01	5.3575965341e-13	-8.0403294324e+03	-1.3080218715e+04	6.8208432287e+00	1.1479740668e-06
5.7120958000e+09	1.6578414479e+03	3.5526838578e+03	3.4533467997e+03	2.8023509046e-05	3.3162196118e-05	1.2872674423e+03	1.3072676861e+03	5.4918882724e-12	6.0211036488e-12	9.6089589922e+03	9.2402933666e+03	-5.3360614520e-01	-6.0757719393e-01	5.5505947951e+03	5.2884178955e+03	-3.4770511335e-01	-4.3607800116e-01	-1.7742680592e+06	-1.7823625102e+06	-2.1202973474e+06	-2.1330892361e+06	3.4517117786e+02	3.5193163818e+02	3.9601891311e-05	4.0741636493e-05	-9.9337058096e+01	5.1386870719e-06	2.0000243766e+01	5.2921537639e-13	-8.0944510049e+03	-1.2791888661e+04	6.7604603195e+00	1.1397451823e-06
5.9840956000e+09	1.6612157417e+03	3.5579164115e+03	3.4589792776e+03	2.7777170282e-05	3.2849077842e-05	1.2866296654e+03	1.3063630673e+03	5.4575467272e-12	5.9803720281e-12	9.6248937051e+03	9.2581458711e+03	-5.3017901182e-01	-6.0296587193e-01	5.5546352351e+03	5.2941962081e+03	-3.4640586511e-01	-4.3389916555e-01	-1.7738148731e+06	-1.7819606275e+06	-2.1106983953e+06	-2.1232040892e+06	3.4523902442e+02	3.5194002592e+02	3.9543649633e-05	4.0675294273e-05	-9.8937133837e+01	5.0719075602e-06	1.9733401879e+01	5.2282530091e-13	-8.1457544249e+03	-1.2505693890e+04	6.7010014958e+00	1.1316446391e-06
6.2560954000e+09	1.6646017272e+03	3.5631209344e+03	3.4645785024e+03	2.7535399670e-05	3.2542438129e-05	1.2860069099e+03	1.3054814405e+03	5.4237077470e-12	5.9402911968e-12	9.6407136507e+03	9.2758545739e+03	-5.2681798599e-01	-5.9845388210e-01	5.5586278764e+03	5.2999086303e+03	-3.4513266588e-01	-4.3176647654e-01	-1.7733428977e+06	-1.7815372323e+06	-2.1011194908e+06	-2.1133410552e+06	3.4531027826e+02	3.5195271000e+02	3.9485889643e-05	4.0609557527e-05	-9.8542432025e+01	5.0070384588e-06	1.9474530557e+01	5.1658344977e-13	-8.1943345442e+03	-1.2221564408e+04	6.6424317394e+00	1.1236678844e-06
6.5280952000e+09	1.6678915434e+03	3.5683083750e+03	3.4701571194e+03	2.7297413826e-05	3.2241215686e-05	1.2853904019e+03	1.3046118368e+03	5.3902873908e-12	5.9007588517e-12	9.6564772419e+03	9.2934862999e+03	-5.2351101642e-01	-5.9402225366e-01	5.5626105733e+03	5.3056027300e+03	-3.4387949164e-01	-4.2966895079e-01	-1.7728711689e+06	-1.7811115733e+06	-2.0915232641e+06	-2.1034620225e+06	3.4537318298e+02	3.5195773373e+02	3.9428486895e-05	4.0544273691e-05	-9.8151255634e+01	4.9438018608e-06	1.9221434886e+01	5.1047146092e-13	-8.2404043314e+03	-1.1938758413e+04	6.5845507508e+00	1.1157867968e-06
6.8000950000e+09	1.6710126295e+03	3.5734858358e+03	3.4757234613e+03	2.7062700007e-05	3.1944705704e-05	1.2847744764e+03	1.3037471523e+03	5.3572307799e-12	5.8617069805e-12	9.6722226885e+03	9.3110850638e+03	-5.2024689732e-01	-5.8966041031e-01	5.5666084213e+03	5.3113100421e+03	-3.4264142621e-01	-4.2760007040e-01	-1.7724124565e+06	-1.7806965593e+06	-2.0818845149e+06	-2.0935413048e+06	3.4541992178e+02	3.5194714202e+02	3.9371360756e-05	4.0479342377e-05	-9.7762374497e+01	4.8820056972e-06	1.8972675900e+01	5.0447620056e-13	-8.2841028020e+03	-1.1656789969e+04	6.5272202350e+00	1.1079816210e-06
7.0720948000e+09	1.6741413226e+03	3.5786365780e+03	3.4812581950e+03	2.6832215438e-05	3.1654139534e-05	1.2841724069e+03	1.3029034938e+03	5.3246451619e-12	5.8232614112e-12	9.6878593920e+03	9.3285479427e+03	-5.1704275160e-01	-5.8538810565e-01	5.5705614180e+03	5.3169555887e+03	-3.4142714775e-01	-4.2557305180e-01	-1.7719363314e+06	-1.7802616118e+06	-2.0722640197e+06	-2.0836408201e+06	3.4546959657e+02	3.5194031124e+02	3.9314693441e-05	4.0414985651e-05	-9.7378382953e+01	4.8219240968e-06	1.8731086871e+01	4.9861624931e-13	-8.3252804055e+03	-1.1376800402e+04	6.4707146697e+00	1.1002922102e-06
7.3440946000e+09	1.6772776504e+03	3.5837609151e+03	3.4867617194e+03	2.6605846098e-05	3.1369338763e-05	1.2835837877e+03	1.3020801780e+03	5.2925201553e-12	5.7854075843e-12	9.7033888430e+03	9.3458770214e+03	-5.1389846125e-01	-5.8120164318e-01	5.5744701753e+03	5.3225403278e+03	-3.4023646906e-01	-4.2358631707e-01	-1.7714430548e+06	-1.7798070662e+06	-2.0626616740e+06	-2.0737604346e+06	3.4552216044e+02	3.5193717464e+02	3.9258478267e-05	4.0351194410e-05	-9.6999195730e+01	4.7634926650e-06	1.8496390272e+01	4.9288742902e-13	-8.3640114249e+03	-1.1098760641e+04	6.4150141976e+00	1.0927161430e-06
7.6160944000e+09	1.6803119205e+03	3.5888695929e+03	3.4922466209e+03	2.6382866483e-05	3.1089321873e-05	1.2830001514e+03	1.3012666848e+03	5.2607769189e-12	5.7480489177e-12	9.7188686996e+03	9.3631385766e+03	-5.1080181263e-01	-5.7708597380e-01	5.5783725382e+03	5.3281117887e+03	-3.3906339344e-01	-4.2163043132e-01	-1.7709518236e+06	-1.7793522942e+06	-2.0530394590e+06	-2.0638614035e+06	3.4556577867e+02	3.5192569623e+02	3.9202594677e-05	4.0287819067e-05	-9.6622972050e+01	4.7064553906e-06	1.8266533343e+01	4.8727199884e-13	-8.4004706243e+03	-1.0821944511e+04	6.3599175595e+00	1.0852243903e-06
7.8880942000e+09	1.6832248116e+03	3.5939646074e+03	3.4977151033e+03	2.6163095191e-05	3.0813837352e-05	1.2824199683e+03	1.3004610527e+03	5.2293965421e-12	5.7111621575e-12	9.7343094931e+03	9.3803443343e+03	-5.0774954652e-01	-5.7303779722e-01	5.5822753323e+03	5.3336783642e+03	-3.3790648829e-01	-4.1970344328e-01	-1.7704661290e+06	-1.7789008485e+06	-2.0433905717e+06	-2.0539367919e+06	3.4559840760e+02	3.5190379673e+02	3.9147018786e-05	4.0224831310e-05	-9.6249504120e+01	4.6507421611e-06	1.8041084362e+01	4.8176561544e-13	-8.4347195228e+03	-1.0546220240e+04	6.3053891364e+00	1.0778125246e-06
8.1600940000e+09	1.6861753297e+03	3.5990312289e+03	3.5031503546e+03	2.5947321656e-05	3.0543882156e-05	1.2818546061e+03	1.2996769412e+03	5.1984689141e-12	5.6748508142e-12	9.7496314381e+03	9.3974046382e+03	-5.0475583250e-01	-5.6907409988e-01	5.5861252167e+03	5.3391739390e+03	-3.3677306216e-01	-4.1781669199e-01	-1.7699587530e+06	-1.7784254297e+06	-2.0337698459e+06	-2.0440424212e+06	3.4563709469e+02	3.5188874675e+02	3.9091908642e-05	4.0162421180e-05	-9.5880874271e+01	4.5965604995e-06	1.7822335146e+01	4.7638190008e-13	-8.4666767339e+03	-1.0272575278e+04	6.2516520662e+00	1.0705125381e-06
8.4320938000e+09	1.6891319872e+03	3.6040727596e+03	3.5085562624e+03	2.5735268940e-05	3.0279069799e-05	1.2813013889e+03	1.2989109293e+03	5.1679649461e-12	5.6390782767e-12	9.7648520890e+03	9.4143398906e+03	-5.0181929728e-01	-5.6518955193e-01	5.5899334641e+03	5.3446127860e+03	-3.3566190695e-01	-4.1596695154e-01	-1.7694353753e+06	-1.7779318111e+06	-2.0241662921e+06	-2.0341670748e+06	3.4567841110e+02	3.5187704756e+02	3.9037225213e-05	4.0100539788e-05	-9.5516497199e+01	4.5438008593e-06	1.7609540374e+01	4.7111333056e-13	-8.4964357837e+03	-1.0000782663e+04	6.1986364582e+00	1.0633145755e-06
8.7040936000e+09	1.6919726924e+03	3.6091009087e+03	3.5139461354e+03	2.5526200276e-05	3.0018434857e-05	1.2807513513e+03	1.2981520525e+03	5.1378031230e-12	5.6037481004e-12	9.7800342570e+03	9.4312207116e+03	-4.9891436660e-01	-5.6137029997e-01	5.5937416370e+03	5.3500464070e+03	-3.3456303676e-01	-4.1414500684e-01	-1.7689171762e+06	-1.7774413154e+06	-2.0145375944e+06	-2.0242676604e+06	3.4570930204e+02	3.5185545575e+02	3.8982839094e-05	4.0039031498e-05	-9.5154773306e+01	4.4922345815e-06	1.7400701168e+01	4.6594497744e-13	-8.5241392324e+03	-9.7300659195e+03	6.1461537052e+00	1.0561924041e-06
8.9760934000e+09	1.6946983585e+03	3.6141156002e+03	3.5193201163e+03	2.5320064208e-05	2.9761883266e-05	1.2802045042e+03	1.2974001935e+03	5.1079788769e-12	5.5688521548e-12	9.7951776128e+03	9.4480475339e+03	-4.9605514949e-01	-5.5759913395e-01	5.5975495372e+03	5.3554747862e+03	-3.3348045769e-01	-4.1234463983e-01	-1.7684041357e+06	-1.7769539597e+06	-2.0048839513e+06	-2.0143443754e+06	3.4572990641e+02	3.5182409094e+02	3.8928749261e-05	3.9977892135e-05	-9.4795483879e+01	4.4418190579e-06	1.7195689324e+01	4.6087327790e-13	-8.5498240410e+03	-9.4604241330e+03	6.0941845320e+00	1.0491428744e-06
9.2480932000e+09	1.6974288680e+03	3.6191060898e+03	3.5246658437e+03	2.5117399179e-05	2.9510092477e-05	1.2796690411e+03	1.2966651442e+03	5.0785543600e-12	5.5344620352e-12	9.8102236088e+03	9.4647544738e+03	-4.9324573991e-01	-5.5390654170e-01	5.6013175521e+03	5.3608489132e+03	-3.3241768466e-01	-4.1058054741e-01	-1.7678758874e+06	-1.7764493515e+06	-1.9952466987e+06	-2.0044392739e+06	3.4575297158e+02	3.5179586423e+02	3.8875069288e-05	3.9917259178e-05	-9.4440246089e+01	4.3926932990e-06	1.6996103097e+01	4.5590767513e-13	-8.5734640824e+03	-9.1925752727e+03	6.0428926504e+00	1.0421898906e-06
9.5200930000e+09	1.7001642338e+03	3.6240727073e+03	3.5299837634e+03	2.4918115157e-05	2.9262924835e-05	1.2791446413e+03	1.2959463786e+03	5.0495209250e-12	5.5005656964e-12	9.8251736990e+03	9.4813436122e+03	-4.9048481742e-01	-5.5028392873e-01	5.6050462575e+03	5.3661697112e+03	-3.3137420931e-01	-4.0884944912e-01	-1.7673326531e+06	-1.7759277694e+06	-1.9856257374e+06	-1.9945522323e+06	3.4577845550e+02	3.5177071520e+02	3.8821792873e-05	3.9857123837e-05	-9.4088943868e+01	4.3448096781e-06	1.6801737381e+01	4.5104477145e-13	-8.5951162933e+03	-8.9264948539e+03	5.9922596980e+00	1.0353309634e-06
9.7920928000e+09	1.7030838158e+03	3.6289996846e+03	3.5352558893e+03	2.4722990464e-05	2.9021354533e-05	1.2786431166e+03	1.2952579574e+03	5.0209688815e-12	5.4672663770e-12	9.8399418213e+03	9.4977188507e+03	-4.8778570910e-01	-5.4674889428e-01	5.6086769675e+03	5.3713650323e+03	-3.3035727493e-01	-4.0716313005e-01	-1.7667440688e+06	-1.7753588299e+06	-1.9760829909e+06	-1.9847462156e+06	3.4582526247e+02	3.5176777805e+02	3.8769085762e-05	3.9797684922e-05	-9.3743795261e+01	4.2983640686e-06	1.6614840824e+01	4.4629749552e-13	-8.6147610311e+03	-8.6632247072e+03	5.9425155774e+00	1.0285991600e-06
